"","row","col","value"
"1",1,1,0
"2",2,1,10.6819687292693
"3",3,1,11.0947464459077
"4",4,1,11.3920213827144
"5",5,1,11.8726981520252
"6",6,1,10.8953750124203
"7",7,1,11.054211132041
"8",8,1,11.0261373081587
"9",9,1,11.6582375215796
"10",10,1,10.9459838487321
"11",11,1,10.7831725495801
"12",12,1,10.8464374834295
"13",13,1,10.6858049082777
"14",14,1,10.4338653162465
"15",15,1,11.3307637303822
"16",16,1,11.1225204051082
"17",17,1,11.8257834307649
"18",18,1,10.9516413490554
"19",19,1,10.3882866500079
"20",20,1,14.0842289166078
"21",21,1,10.7167229711764
"22",22,1,10.7172267021692
"23",23,1,10.7825324520319
"24",24,1,11.016540540892
"25",25,1,11.7128720957806
"26",26,1,10.6329836715369
"27",27,1,12.5971490054132
"28",28,1,11.4540939152404
"29",29,1,10.9837431488057
"30",30,1,10.9931845537776
"31",31,1,10.3489108875342
"32",32,1,10.7500919440024
"33",33,1,11.6845559932391
"34",34,1,11.5847508316309
"35",35,1,11.2280940478998
"36",36,1,11.3879045334764
"37",37,1,11.1977196232596
"38",38,1,11.6234745982357
"39",39,1,11.085766740649
"40",40,1,12.0042327459069
"41",41,1,11.5448468799761
"42",42,1,13.1288045260284
"43",43,1,11.6251957897226
"44",44,1,11.8840303170049
"45",45,1,12.2180759716193
"46",46,1,10.7907947676483
"47",47,1,10.7330461488875
"48",48,1,10.2089700933875
"49",49,1,11.4301579738592
"50",50,1,11.0532270869132
"51",51,1,15.6102835102374
"52",52,1,16.3530991577132
"53",53,1,16.1158080584867
"54",54,1,16.2159083253322
"55",55,1,16.249479373525
"56",56,1,16.4577735696369
"57",57,1,16.1344260418871
"58",58,1,16.0421221477617
"59",59,1,15.9720049781799
"60",60,1,15.7921063884279
"61",61,1,15.7500477609801
"62",62,1,16.6286762046062
"63",63,1,17.1268343568618
"64",64,1,16.3901916189081
"65",65,1,18.5833285047958
"66",66,1,16.1864633994994
"67",67,1,16.1584589183754
"68",68,1,16.1033009082267
"69",69,1,15.6567671558029
"70",70,1,15.8103149453011
"71",71,1,15.8278503964156
"72",72,1,15.8943874551654
"73",73,1,16.3726990619437
"74",74,1,15.73404210305
"75",75,1,15.6616229152743
"76",76,1,15.9660822721325
"77",77,1,15.2465528727118
"78",78,1,15.6095231255486
"79",79,1,16.2773579180918
"80",80,1,15.7103657963835
"81",81,1,16.201103641191
"82",82,1,16.3311740565983
"83",83,1,16.1259306916553
"84",84,1,15.6509424683594
"85",85,1,15.4316789841134
"86",86,1,15.737819834908
"87",87,1,17.1945339154717
"88",88,1,15.9167778162793
"89",89,1,15.6423521072323
"90",90,1,16.5869037861543
"91",91,1,16.0917334338064
"92",92,1,15.3806671763463
"93",93,1,16.4628010087909
"94",94,1,16.4368554739124
"95",95,1,15.5102945704188
"96",96,1,16.2790247558993
"97",97,1,15.9747428446541
"98",98,1,17.0997624267541
"99",99,1,15.9879132527942
"100",100,1,16.2899778426521
"101",1,2,10.6819687292693
"102",2,2,0
"103",3,2,10.1381096557497
"104",4,2,10.6103243169239
"105",5,2,11.6373155818839
"106",6,2,10.7365844221249
"107",7,2,11.0815804966851
"108",8,2,10.8409939539556
"109",9,2,11.1877395578152
"110",10,2,10.3273068964939
"111",11,2,11.0327360491748
"112",12,2,10.6235386964841
"113",13,2,10.2476613632327
"114",14,2,10.3108834318082
"115",15,2,10.9053044472484
"116",16,2,9.85462880364751
"117",17,2,11.8006738185765
"118",18,2,10.2028324245588
"119",19,2,10.2716638253706
"120",20,2,13.61033558333
"121",21,2,10.8932514345291
"122",22,2,10.330838961138
"123",23,2,10.4614729588756
"124",24,2,10.5497084483449
"125",25,2,12.195148820324
"126",26,2,10.116400092711
"127",27,2,12.2985378489982
"128",28,2,10.8837198009494
"129",29,2,10.5752660179944
"130",30,2,10.5377522942856
"131",31,2,10.0861593582166
"132",32,2,10.3501109281474
"133",33,2,10.9197639594106
"134",34,2,10.6633908822087
"135",35,2,11.0297457296986
"136",36,2,10.8444161027109
"137",37,2,11.1821401410118
"138",38,2,11.1592495205765
"139",39,2,10.4246370337342
"140",40,2,11.2166039875723
"141",41,2,11.3559651699293
"142",42,2,13.109729172884
"143",43,2,11.3997747894162
"144",44,2,10.861522878208
"145",45,2,11.8465227672593
"146",46,2,10.5251577610946
"147",47,2,10.3084582001078
"148",48,2,9.63822967771814
"149",49,2,10.6214506700892
"150",50,2,10.6960807526446
"151",51,2,14.7346364384488
"152",52,2,15.2794437118152
"153",53,2,15.4156343338437
