"","row","col","value"
"1",1,1,0
"2",2,1,11.4888743398634
"3",3,1,6.06173780593371
"4",4,1,14.3478459002762
"5",5,1,16.0462009560963
"6",6,1,9.18382878034898
"7",7,1,5.13141301928251
"8",8,1,6.79973420199654
"9",9,1,7.75235267023245
"10",10,1,15.9563732023974
"11",11,1,10.8516695811969
"12",12,1,12.9745522981557
"13",13,1,13.5060451138
"14",14,1,15.1764262755457
"15",15,1,10.567456363802
"16",16,1,15.3571272103767
"17",17,1,14.4686408918118
"18",18,1,10.2134481907533
"19",19,1,18.1350495291496
"20",20,1,15.5808624477858
"21",1,2,11.4888743398634
"22",2,2,0
"23",3,2,9.11889212356249
"24",4,2,9.57438053713215
"25",5,2,9.69447975991497
"26",6,2,5.34497680659103
"27",7,2,9.24221706039719
"28",8,2,6.67587122114103
"29",9,2,5.60324250085564
"30",10,2,8.75290089419877
"31",11,2,15.5734784818101
"32",12,2,17.9477892970461
"33",13,2,18.9947648080304
"34",14,2,20.1346188537197
"35",15,2,17.0198133205838
"36",16,2,20.888054422974
"37",17,2,19.5086400777474
"38",18,2,17.0875715537521
"39",19,2,23.1752577483312
"40",20,2,19.8732994908751
"41",1,3,6.06173780593371
"42",2,3,9.11889212356249
"43",3,3,0
"44",4,3,12.422391406366
"45",5,3,14.347841168345
"46",6,3,7.83337283024888
"47",7,3,4.97515878781874
"48",8,3,6.23391246197398
"49",9,3,6.38304275557144
"50",10,3,14.3112439978017
"51",11,3,11.160279159096
"52",12,3,13.1147934101113
"53",13,3,13.8656596752323
"54",14,3,15.6299739739703
"55",15,3,11.4309185986213
"56",16,3,15.945043574919
"57",17,3,14.9080246968781
"58",18,3,11.4189616776684
"59",19,3,18.6804319933
"60",20,3,16.5047667744277
"61",1,4,14.3478459002762
"62",2,4,9.57438053713215
"63",3,4,12.422391406366
"64",4,4,0
"65",5,4,6.50486876316732
"66",6,4,9.21040080461632
"67",7,4,12.4970466066094
"68",8,4,10.9565116071919
"69",9,4,9.75499719300631
"70",10,4,9.7727631590921
"71",11,4,19.4448634122158
"72",12,4,21.693093717904
"73",13,4,22.6488953428298
"74",14,4,23.9807064580842
"75",15,4,20.758470044849
"76",16,4,24.5764517037744
"77",17,4,23.2943211797159
"78",18,4,20.6493969903492
"79",19,4,27.3665795683331
"80",20,4,23.8791027326468
"81",1,5,16.0462009560963
